Time,Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position.1,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 01:43:38.191000,STR,18,0 days 00:01:39.887000,24,2,31.761,43.578,24.548,0 days 01:42:30,0 days 01:43:13.578000,0 days 01:43:38.126000,234,244,274,294,FALSE,SOFT,6,TRUE,Aston Martin,0 days 01:41:58.304000,42:58.3,1,16,FALSE,0,FALSE,TRUE,99.887,99.887,22.8,36,1010.4,FALSE,27.5,48,0.4
0 days 01:45:17.965000,STR,18,0 days 00:01:39.774000,25,2,31.961,43.215,24.598,0 days 01:44:10.087000,0 days 01:44:53.302000,0 days 01:45:17.900000,223,242,274,281,FALSE,SOFT,7,TRUE,Aston Martin,0 days 01:43:38.191000,44:38.2,1,16,FALSE,0,FALSE,TRUE,99.774,99.774,22.8,36,1010.5,FALSE,27.4,22,0.1
0 days 01:46:58.410000,STR,18,0 days 00:01:40.445000,26,2,32.097,43.726,24.622,0 days 01:45:49.997000,0 days 01:46:33.723000,0 days 01:46:58.345000,226,238,285,,FALSE,SOFT,8,TRUE,Aston Martin,0 days 01:45:17.965000,46:18.0,1,16,FALSE,0,FALSE,TRUE,100.445,100.445,22.8,36,1010.5,FALSE,27.4,11,0.3
0 days 01:48:38.781000,STR,18,0 days 00:01:40.371000,27,2,31.496,44.315,24.56,0 days 01:47:29.841000,0 days 01:48:14.156000,0 days 01:48:38.716000,213,245,274,307,FALSE,SOFT,9,TRUE,Aston Martin,0 days 01:46:58.410000,47:58.4,1,15,FALSE,0,FALSE,TRUE,100.371,100.371,22.8,36,1010.4,FALSE,27.4,66,0.2
0 days 01:50:18.962000,STR,18,0 days 00:01:40.181000,28,2,32.029,43.474,24.678,0 days 01:49:10.745000,0 days 01:49:54.219000,0 days 01:50:18.897000,226,242,273,283,FALSE,SOFT,10,TRUE,Aston Martin,0 days 01:48:38.781000,49:38.8,1,15,FALSE,0,FALSE,TRUE,100.181,100.181,22.9,36,1010.5,FALSE,27.4,277,0.3
0 days 01:51:59.016000,STR,18,0 days 00:01:40.054000,29,2,32.102,43.343,24.609,0 days 01:50:50.999000,0 days 01:51:34.342000,0 days 01:51:58.951000,225,245,274,286,FALSE,SOFT,11,TRUE,Aston Martin,0 days 01:50:18.962000,51:19.0,1,15,FALSE,0,FALSE,TRUE,100.054,100.054,22.9,36,1010.4,FALSE,27.3,6,0.2
0 days 01:53:39.866000,STR,18,0 days 00:01:40.850000,30,2,32.192,43.771,24.887,0 days 01:52:31.143000,0 days 01:53:14.914000,0 days 01:53:39.801000,226,229,283,284,FALSE,SOFT,12,TRUE,Aston Martin,0 days 01:51:59.016000,52:59.0,1,15,FALSE,0,FALSE,TRUE,100.85,100.85,22.9,36,1010.4,FALSE,27.3,288,0.1
0 days 01:55:20.721000,STR,18,0 days 00:01:40.855000,31,2,31.645,44.499,24.711,0 days 01:54:11.446000,0 days 01:54:55.945000,0 days 01:55:20.656000,225,245,275,304,FALSE,SOFT,13,TRUE,Aston Martin,0 days 01:53:39.866000,54:39.9,1,15,FALSE,0,FALSE,TRUE,100.855,100.855,22.8,36,1010.5,FALSE,27.2,3,0.1
0 days 01:57:00.758000,STR,18,0 days 00:01:40.037000,32,2,31.984,43.319,24.734,0 days 01:55:52.640000,0 days 01:56:35.959000,0 days 01:57:00.693000,226,247,275,287,FALSE,SOFT,14,TRUE,Aston Martin,0 days 01:55:20.721000,56:20.7,1,15,FALSE,0,FALSE,TRUE,100.037,100.037,22.8,36,1010.5,FALSE,27.2,9,0.1
0 days 01:58:41.105000,STR,18,0 days 00:01:40.347000,33,2,32.008,43.658,24.681,0 days 01:57:32.701000,0 days 01:58:16.359000,0 days 01:58:41.040000,,246,274,288,FALSE,SOFT,15,TRUE,Aston Martin,0 days 01:57:00.758000,58:00.8,1,15,FALSE,0,FALSE,TRUE,100.347,100.347,22.8,36,1010.5,FALSE,27.2,15,0.2
0 days 02:00:21.468000,STR,18,0 days 00:01:40.363000,34,2,32.093,43.545,24.725,0 days 01:59:13.133000,0 days 01:59:56.678000,0 days 02:00:21.403000,,245,275,287,FALSE,SOFT,16,TRUE,Aston Martin,0 days 01:58:41.105000,59:41.1,1,15,FALSE,0,FALSE,TRUE,100.363,100.363,22.8,36,1010.5,FALSE,27.1,0,0.2
0 days 02:02:01.920000,STR,18,0 days 00:01:40.452000,35,2,32.14,43.547,24.765,0 days 02:00:53.543000,0 days 02:01:37.090000,0 days 02:02:01.855000,,245,274,286,FALSE,SOFT,17,TRUE,Aston Martin,0 days 02:00:21.468000,01:21.5,1,15,FALSE,0,FALSE,TRUE,100.452,100.452,22.7,36,1010.5,FALSE,27,239,0
0 days 02:03:42.404000,STR,18,0 days 00:01:40.484000,36,2,32.043,43.599,24.842,0 days 02:02:33.898000,0 days 02:03:17.497000,0 days 02:03:42.339000,,243,274,285,FALSE,SOFT,18,TRUE,Aston Martin,0 days 02:02:01.920000,03:01.9,1,14,FALSE,0,FALSE,TRUE,100.484,100.484,22.8,36,1010.5,FALSE,27,205,0.1
0 days 02:05:22.891000,STR,18,0 days 00:01:40.487000,37,2,32,43.701,24.786,0 days 02:04:14.339000,0 days 02:04:58.040000,0 days 02:05:22.826000,,246,275,288,FALSE,SOFT,19,TRUE,Aston Martin,0 days 02:03:42.404000,04:42.4,1,14,FALSE,0,FALSE,TRUE,100.487,100.487,22.8,36,1010.5,FALSE,27.1,317,0.2
0 days 02:07:06.786000,STR,18,0 days 00:01:43.895000,38,2,32.164,44.277,27.454,0 days 02:05:54.990000,0 days 02:06:39.267000,0 days 02:07:06.721000,,241,,289,FALSE,SOFT,20,TRUE,Aston Martin,0 days 02:05:22.891000,06:22.9,1,14,FALSE,0,FALSE,FALSE,103.895,103.895,22.8,35,1010.7,FALSE,27,54,0.1
0 days 02:09:08.300000,STR,18,0 days 00:02:01.514000,39,3,55.198,42.219,24.097,0 days 02:08:01.919000,0 days 02:08:44.138000,0 days 02:09:08.235000,229,247,276,214,FALSE,MEDIUM,1,TRUE,Aston Martin,0 days 02:07:06.786000,08:06.8,1,16,FALSE,0,FALSE,FALSE,121.514,121.514,22.7,36,1010.5,FALSE,26.9,7,0.1
0 days 02:10:46.161000,STR,18,0 days 00:01:37.861000,40,3,31.321,42.388,24.152,0 days 02:09:39.556000,0 days 02:10:21.944000,0 days 02:10:46.096000,,246,277,288,TRUE,MEDIUM,2,TRUE,Aston Martin,0 days 02:09:08.300000,10:08.3,1,16,FALSE,0,FALSE,TRUE,97.861,97.861,22.7,36,1010.5,FALSE,26.8,183,0.2
0 days 02:12:24.524000,STR,18,0 days 00:01:38.363000,41,3,31.479,42.567,24.317,0 days 02:11:17.575000,0 days 02:12:00.142000,0 days 02:12:24.459000,228,250,276,289,FALSE,MEDIUM,3,TRUE,Aston Martin,0 days 02:10:46.161000,11:46.2,1,15,FALSE,0,FALSE,TRUE,98.363,98.363,22.7,36,1010.5,FALSE,26.9,164,0.2
0 days 02:14:02.651000,STR,18,0 days 00:01:38.127000,42,3,31.439,42.653,24.035,0 days 02:12:55.898000,0 days 02:13:38.551000,0 days 02:14:02.586000,,249,275,285,FALSE,MEDIUM,4,TRUE,Aston Martin,0 days 02:12:24.524000,13:24.5,1,15,FALSE,0,FALSE,TRUE,98.127,98.127,22.7,36,1010.5,FALSE,27,186,0.1
0 days 02:15:42.113000,STR,18,0 days 00:01:39.462000,43,3,32.146,43.021,24.295,0 days 02:14:34.732000,0 days 02:15:17.753000,0 days 02:15:42.048000,,248,276,279,FALSE,MEDIUM,5,TRUE,Aston Martin,0 days 02:14:02.651000,15:02.7,1,15,FALSE,0,FALSE,TRUE,99.462,99.462,22.7,36,1010.5,FALSE,26.9,0,0.3
0 days 02:17:20.394000,STR,18,0 days 00:01:38.281000,44,3,31.459,42.665,24.157,0 days 02:16:13.507000,0 days 02:16:56.172000,0 days 02:17:20.329000,230,252,275,296,FALSE,MEDIUM,6,TRUE,Aston Martin,0 days 02:15:42.113000,16:42.1,6,15,FALSE,0,FALSE,FALSE,98.281,98.281,22.7,36,1010.5,FALSE,26.7,247,0.2
0 days 02:19:34.290000,STR,18,0 days 00:02:13.896000,45,3,42.075,55.126,36.695,0 days 02:18:02.404000,0 days 02:18:57.530000,0 days 02:19:34.225000,225,153,,214,FALSE,MEDIUM,7,TRUE,Aston Martin,0 days 02:17:20.394000,18:20.4,64,14,FALSE,0,FALSE,FALSE,133.896,133.896,22.7,36,1010.5,FALSE,26.7,0,0.1
0 days 02:22:03.554000,STR,18,0 days 00:02:29.264000,46,4,58.597,57.219,33.448,0 days 02:20:32.822000,0 days 02:21:30.041000,0 days 02:22:03.489000,188,189,190,216,FALSE,SOFT,1,TRUE,Aston Martin,0 days 02:19:34.290000,20:34.3,4,15,FALSE,0,FALSE,FALSE,149.264,149.264,22.7,37,1010.5,FALSE,26.6,359,0.1
0 days 02:24:17.369000,STR,18,0 days 00:02:13.815000,47,4,35.724,61.581,36.51,0 days 02:22:39.213000,0 days 02:23:40.794000,0 days 02:24:17.304000,147,125,242,236,FALSE,SOFT,2,TRUE,Aston Martin,0 days 02:22:03.554000,23:03.6,4,14,FALSE,0,FALSE,FALSE,133.815,133.815,22.6,36,1010.5,FALSE,26.6,3,0.2
0 days 02:26:11.168000,STR,18,0 days 00:01:53.799000,48,4,43.062,46.708,24.029,0 days 02:25:00.366000,0 days 02:25:47.074000,0 days 02:26:11.103000,171,261,274,157,FALSE,SOFT,3,TRUE,Aston Martin,0 days 02:24:17.369000,25:17.4,4,14,FALSE,0,FALSE,FALSE,113.799,113.799,22.5,36,1010.7,FALSE,26.5,354,0.2
0 days 02:27:48.314000,STR,18,0 days 00:01:37.146000,49,4,31.285,41.966,23.895,0 days 02:26:42.388000,0 days 02:27:24.354000,0 days 02:27:48.249000,231,249,275,283,TRUE,SOFT,4,TRUE,Aston Martin,0 days 02:26:11.168000,27:11.2,4,14,FALSE,0,FALSE,FALSE,97.146,97.146,22.4,36,1010.7,FALSE,26.4,320,0.2
0 days 02:29:25.640000,STR,18,0 days 00:01:37.326000,50,4,31.343,41.993,23.99,0 days 02:28:19.592000,0 days 02:29:01.585000,0 days 02:29:25.575000,,248,276,291,FALSE,SOFT,5,TRUE,Aston Martin,0 days 02:27:48.314000,28:48.3,4,14,FALSE,0,FALSE,FALSE,97.326,97.326,22.4,36,1010.7,FALSE,26.4,359,0.1
0 days 02:31:02.914000,STR,18,0 days 00:01:37.274000,51,4,31.146,42.102,24.026,0 days 02:29:56.721000,0 days 02:30:38.823000,0 days 02:31:02.849000,,252,276,293,FALSE,SOFT,6,TRUE,Aston Martin,0 days 02:29:25.640000,30:25.7,1,14,FALSE,0,FALSE,FALSE,97.274,97.274,22.4,36,1010.7,FALSE,26.5,261,0.1
0 days 02:32:40.536000,STR,18,0 days 00:01:37.622000,52,4,31.356,42.258,24.008,0 days 02:31:34.205000,0 days 02:32:16.463000,0 days 02:32:40.471000,,251,276,290,FALSE,SOFT,7,TRUE,Aston Martin,0 days 02:31:02.914000,32:02.9,1,14,FALSE,0,FALSE,TRUE,97.622,97.622,22.4,37,1010.7,FALSE,26.5,0,0
0 days 02:34:19.214000,STR,18,0 days 00:01:38.678000,53,4,31.293,43.332,24.053,0 days 02:33:11.764000,0 days 02:33:55.096000,0 days 02:34:19.149000,230,255,275,291,FALSE,SOFT,8,TRUE,Aston Martin,0 days 02:32:40.536000,33:40.6,1,14,FALSE,0,FALSE,TRUE,98.678,98.678,22.4,35,1010.7,FALSE,26.4,39,0.1
0 days 02:35:57.091000,STR,18,0 days 00:01:37.877000,54,4,31.322,42.375,24.18,0 days 02:34:50.471000,0 days 02:35:32.846000,0 days 02:35:57.026000,232,256,276,292,FALSE,SOFT,9,TRUE,Aston Martin,0 days 02:34:19.214000,35:19.2,1,14,FALSE,0,FALSE,TRUE,97.877,97.877,22.4,36,1010.7,FALSE,26.3,186,0.1
0 days 02:37:35.419000,STR,18,0 days 00:01:38.328000,55,4,31.478,42.668,24.182,0 days 02:36:28.504000,0 days 02:37:11.172000,0 days 02:37:35.354000,229,252,275,291,FALSE,SOFT,10,TRUE,Aston Martin,0 days 02:35:57.091000,36:57.1,1,13,FALSE,0,FALSE,TRUE,98.328,98.328,22.4,36,1010.7,FALSE,26.3,354,0.3
0 days 02:39:14.248000,STR,18,0 days 00:01:38.829000,56,4,31.736,42.725,24.368,0 days 02:38:07.090000,0 days 02:38:49.815000,0 days 02:39:14.183000,233,251,275,,FALSE,SOFT,11,TRUE,Aston Martin,0 days 02:37:35.419000,38:35.4,1,13,FALSE,0,FALSE,TRUE,98.829,98.829,22.3,36,1010.7,FALSE,26.3,205,0.2
0 days 02:40:54.643000,STR,18,0 days 00:01:40.395000,57,4,32.658,43.027,24.71,0 days 02:39:46.841000,0 days 02:40:29.868000,0 days 02:40:54.578000,232,251,231,241,FALSE,SOFT,12,TRUE,Aston Martin,0 days 02:39:14.248000,40:14.3,2,12,FALSE,0,FALSE,TRUE,100.395,100.395,22.3,36,1010.7,FALSE,26.3,203,0.2
0 days 01:04:17.519000,MAG,20,0 days 00:01:42.333000,1,1,0,43.366,24.34,0,0 days 01:03:53.229000,0 days 01:04:17.563000,233,246,277,260,FALSE,SOFT,1,TRUE,Haas F1 Team,0 days 01:02:34.872000,03:34.9,1,5,FALSE,0,FALSE,FALSE,102.333,,23.9,25,1010.2,FALSE,29.1,20,0.5
0 days 01:05:56.512000,MAG,20,0 days 00:01:38.993000,2,1,31.544,42.94,24.509,0 days 01:04:49.047000,0 days 01:05:31.987000,0 days 01:05:56.496000,227,251,278,294,TRUE,SOFT,2,TRUE,Haas F1 Team,0 days 01:04:17.519000,05:17.5,1,5,FALSE,0,FALSE,TRUE,98.993,98.993,23.8,26,1010.4,FALSE,29,357,0.5
0 days 01:07:37.736000,MAG,20,0 days 00:01:41.224000,3,1,32.545,44.082,24.597,0 days 01:06:29.041000,0 days 01:07:13.123000,0 days 01:07:37.720000,228,248,285,300,FALSE,SOFT,3,TRUE,Haas F1 Team,0 days 01:05:56.512000,06:56.5,1,6,FALSE,0,FALSE,TRUE,101.224,101.224,23.8,27,1010.4,FALSE,29,12,0.5
0 days 01:09:17.378000,MAG,20,0 days 00:01:39.642000,4,1,31.476,43.435,24.731,0 days 01:08:09.196000,0 days 01:08:52.631000,0 days 01:09:17.362000,229,246,277,321,FALSE,SOFT,4,TRUE,Haas F1 Team,0 days 01:07:37.736000,08:37.8,1,6,FALSE,0,FALSE,TRUE,99.642,99.642,23.8,29,1010.4,FALSE,28.7,12,0.4
0 days 01:10:58.547000,MAG,20,0 days 00:01:41.169000,5,1,32.532,43.74,24.897,0 days 01:09:49.894000,0 days 01:10:33.634000,0 days 01:10:58.531000,227,246,277,295,FALSE,SOFT,5,TRUE,Haas F1 Team,0 days 01:09:17.378000,10:17.4,1,7,FALSE,0,FALSE,TRUE,101.169,101.169,23.8,33,1010.4,FALSE,28.5,316,0.4
0 days 01:12:38.885000,MAG,20,0 days 00:01:40.338000,6,1,31.907,43.641,24.79,0 days 01:11:30.438000,0 days 01:12:14.079000,0 days 01:12:38.869000,229,247,276,298,FALSE,SOFT,6,TRUE,Haas F1 Team,0 days 01:10:58.547000,11:58.6,1,7,FALSE,0,FALSE,TRUE,100.338,100.338,23.7,33,1010.4,FALSE,28.3,314,0.2
0 days 01:14:19.440000,MAG,20,0 days 00:01:40.555000,7,1,32.02,43.659,24.876,0 days 01:13:10.889000,0 days 01:13:54.548000,0 days 01:14:19.424000,225,243,276,294,FALSE,SOFT,7,TRUE,Haas F1 Team,0 days 01:12:38.885000,13:38.9,1,7,FALSE,0,FALSE,TRUE,100.555,100.555,23.6,34,1010.4,FALSE,28.3,37,0.1
0 days 01:15:59.891000,MAG,20,0 days 00:01:40.451000,8,1,32.022,43.657,24.772,0 days 01:14:51.446000,0 days 01:15:35.103000,0 days 01:15:59.875000,227,248,276,297,FALSE,SOFT,8,TRUE,Haas F1 Team,0 days 01:14:19.440000,15:19.5,1,7,FALSE,0,FALSE,TRUE,100.451,100.451,23.5,35,1010.4,FALSE,28.1,204,0.3
0 days 01:17:40.647000,MAG,20,0 days 00:01:40.756000,9,1,32.023,43.863,24.87,0 days 01:16:31.898000,0 days 01:17:15.761000,0 days 01:17:40.631000,228,240,276,,FALSE,SOFT,9,TRUE,Haas F1 Team,0 days 01:15:59.891000,16:59.9,1,7,FALSE,0,FALSE,TRUE,100.756,100.756,23.5,36,1010.4,FALSE,28.1,339,0.1
0 days 01:19:21.842000,MAG,20,0 days 00:01:41.195000,10,1,32.373,43.91,24.912,0 days 01:18:13.004000,0 days 01:18:56.914000,0 days 01:19:21.826000,230,242,275,299,FALSE,SOFT,10,TRUE,Haas F1 Team,0 days 01:17:40.647000,18:40.7,1,7,FALSE,0,FALSE,TRUE,101.195,101.195,23.3,36,1010.2,FALSE,28,50,0.2
0 days 01:21:02.906000,MAG,20,0 days 00:01:41.064000,11,1,32.254,43.94,24.87,0 days 01:19:54.080000,0 days 01:20:38.020000,0 days 01:21:02.890000,226,241,275,294,FALSE,SOFT,11,TRUE,Haas F1 Team,0 days 01:19:21.842000,20:21.9,1,7,FALSE,0,FALSE,TRUE,101.064,101.064,23.3,36,1010.4,FALSE,28,36,0.2
0 days 01:22:44.276000,MAG,20,0 days 00:01:41.370000,12,1,32.325,44.113,24.932,0 days 01:21:35.215000,0 days 01:22:19.328000,0 days 01:22:44.260000,223,241,275,290,FALSE,SOFT,12,TRUE,Haas F1 Team,0 days 01:21:02.906000,22:02.9,1,6,FALSE,0,FALSE,TRUE,101.37,101.37,23.3,37,1010.4,FALSE,27.9,258,0.1
0 days 01:24:25.559000,MAG,20,0 days 00:01:41.283000,13,1,32.301,43.932,25.05,0 days 01:23:16.561000,0 days 01:24:00.493000,0 days 01:24:25.543000,229,245,274,297,FALSE,SOFT,13,TRUE,Haas F1 Team,0 days 01:22:44.276000,23:44.3,1,6,FALSE,0,FALSE,TRUE,101.283,101.283,23.1,37,1010.4,FALSE,27.8,242,0.2
0 days 01:26:09.803000,MAG,20,0 days 00:01:44.244000,14,1,32.181,44.096,27.967,0 days 01:24:57.724000,0 days 01:25:41.820000,0 days 01:26:09.787000,,243,,296,FALSE,SOFT,14,TRUE,Haas F1 Team,0 days 01:24:25.559000,25:25.6,2,6,FALSE,0,FALSE,FALSE,104.244,104.244,23.1,38,1010.4,FALSE,27.8,27,0.1
0 days 01:28:09.567000,MAG,20,0 days 00:01:59.764000,15,2,53.002,42.461,24.301,0 days 01:27:02.789000,0 days 01:27:45.250000,0 days 01:28:09.551000,234,246,276,218,FALSE,SOFT,4,FALSE,Haas F1 Team,0 days 01:26:09.803000,27:09.8,1,9,FALSE,0,FALSE,FALSE,119.764,119.764,23.1,38,1010.5,FALSE,27.7,20,0.2
0 days 01:29:47.535000,MAG,20,0 days 00:01:37.968000,16,2,31.317,42.477,24.174,0 days 01:28:40.868000,0 days 01:29:23.345000,0 days 01:29:47.519000,227,248,277,290,TRUE,SOFT,5,FALSE,Haas F1 Team,0 days 01:28:09.567000,29:09.6,1,7,FALSE,0,FALSE,TRUE,97.968,97.968,23,38,1010.4,FALSE,27.7,148,0.3
0 days 01:31:25.751000,MAG,20,0 days 00:01:38.216000,17,2,31.304,42.666,24.246,0 days 01:30:18.823000,0 days 01:31:01.489000,0 days 01:31:25.735000,228,241,277,292,FALSE,SOFT,6,FALSE,Haas F1 Team,0 days 01:29:47.535000,30:47.6,1,7,FALSE,0,FALSE,TRUE,98.216,98.216,23,38,1010.5,FALSE,27.8,65,0.1
0 days 01:33:04.193000,MAG,20,0 days 00:01:38.442000,18,2,31.331,42.729,24.382,0 days 01:31:57.066000,0 days 01:32:39.795000,0 days 01:33:04.177000,232,243,277,296,FALSE,SOFT,7,FALSE,Haas F1 Team,0 days 01:31:25.751000,32:25.8,1,7,FALSE,0,FALSE,TRUE,98.442,98.442,22.9,38,1010.5,FALSE,27.9,24,0.3
0 days 01:34:42.732000,MAG,20,0 days 00:01:38.539000,19,2,31.375,42.825,24.339,0 days 01:33:35.552000,0 days 01:34:18.377000,0 days 01:34:42.716000,230,240,277,297,FALSE,SOFT,8,FALSE,Haas F1 Team,0 days 01:33:04.193000,34:04.2,1,7,FALSE,0,FALSE,TRUE,98.539,98.539,22.8,37,1010.2,FALSE,27.7,45,0.2
0 days 01:36:21.615000,MAG,20,0 days 00:01:38.883000,20,2,31.414,43.021,24.448,0 days 01:35:14.130000,0 days 01:35:57.151000,0 days 01:36:21.599000,229,241,277,296,FALSE,SOFT,9,FALSE,Haas F1 Team,0 days 01:34:42.732000,35:42.7,1,7,FALSE,0,FALSE,TRUE,98.883,98.883,22.7,38,1010.4,FALSE,27.7,78,0.4
0 days 01:38:00.474000,MAG,20,0 days 00:01:38.859000,21,2,31.513,42.885,24.461,0 days 01:36:53.112000,0 days 01:37:35.997000,0 days 01:38:00.458000,230,241,277,295,FALSE,SOFT,10,FALSE,Haas F1 Team,0 days 01:36:21.615000,37:21.6,1,7,FALSE,0,FALSE,TRUE,98.859,98.859,22.8,37,1010.4,FALSE,27.6,29,0.3
0 days 01:39:39.532000,MAG,20,0 days 00:01:39.058000,22,2,31.497,43.091,24.47,0 days 01:38:31.955000,0 days 01:39:15.046000,0 days 01:39:39.516000,,240,277,296,FALSE,SOFT,11,FALSE,Haas F1 Team,0 days 01:38:00.474000,39:00.5,1,7,FALSE,0,FALSE,TRUE,99.058,99.058,22.8,37,1010.4,FALSE,27.5,18,0.3
0 days 01:41:18.652000,MAG,20,0 days 00:01:39.120000,23,2,31.578,43.021,24.521,0 days 01:40:11.094000,0 days 01:40:54.115000,0 days 01:41:18.636000,,243,276,295,FALSE,SOFT,12,FALSE,Haas F1 Team,0 days 01:39:39.532000,40:39.5,1,7,FALSE,0,FALSE,TRUE,99.12,99.12,22.8,36,1010.5,FALSE,27.5,7,0.3
0 days 01:42:58.036000,MAG,20,0 days 00:01:39.384000,24,2,31.594,43.343,24.447,0 days 01:41:50.230000,0 days 01:42:33.573000,0 days 01:42:58.020000,,240,277,296,FALSE,SOFT,13,FALSE,Haas F1 Team,0 days 01:41:18.652000,42:18.7,1,7,FALSE,0,FALSE,TRUE,99.384,99.384,22.8,36,1010.4,FALSE,27.5,48,0.4
0 days 01:44:37.556000,MAG,20,0 days 00:01:39.520000,25,2,31.716,43.312,24.492,0 days 01:43:29.736000,0 days 01:44:13.048000,0 days 01:44:37.540000,232,241,277,297,FALSE,SOFT,14,FALSE,Haas F1 Team,0 days 01:42:58.036000,43:58.1,1,7,FALSE,0,FALSE,TRUE,99.52,99.52,22.8,36,1010.5,FALSE,27.4,0,0.2
0 days 01:46:17.312000,MAG,20,0 days 00:01:39.756000,26,2,31.767,43.429,24.56,0 days 01:45:09.307000,0 days 01:45:52.736000,0 days 01:46:17.296000,228,242,277,295,FALSE,SOFT,15,FALSE,Haas F1 Team,0 days 01:44:37.556000,45:37.6,1,7,FALSE,0,FALSE,TRUE,99.756,99.756,22.8,35,1010.5,FALSE,27.5,19,0.2
0 days 01:47:57.108000,MAG,20,0 days 00:01:39.796000,27,2,31.689,43.475,24.632,0 days 01:46:48.985000,0 days 01:47:32.460000,0 days 01:47:57.092000,230,240,276,296,FALSE,SOFT,16,FALSE,Haas F1 Team,0 days 01:46:17.312000,47:17.3,1,7,FALSE,0,FALSE,TRUE,99.796,99.796,22.8,36,1010.4,FALSE,27.4,66,0.2
0 days 01:49:36.882000,MAG,20,0 days 00:01:39.774000,28,2,31.751,43.434,24.589,0 days 01:48:28.843000,0 days 01:49:12.277000,0 days 01:49:36.866000,232,245,277,297,FALSE,SOFT,17,FALSE,Haas F1 Team,0 days 01:47:57.108000,48:57.1,1,6,FALSE,0,FALSE,TRUE,99.774,99.774,22.8,36,1010.5,FALSE,27.4,277,0.3
0 days 01:51:16.866000,MAG,20,0 days 00:01:39.984000,29,2,31.831,43.455,24.698,0 days 01:50:08.697000,0 days 01:50:52.152000,0 days 01:51:16.850000,,246,277,296,FALSE,SOFT,18,FALSE,Haas F1 Team,0 days 01:49:36.882000,50:36.9,1,6,FALSE,0,FALSE,TRUE,99.984,99.984,22.9,36,1010.4,FALSE,27.3,97,0.1
0 days 01:52:57.040000,MAG,20,0 days 00:01:40.174000,30,2,31.792,43.683,24.699,0 days 01:51:48.642000,0 days 01:52:32.325000,0 days 01:52:57.024000,230,245,276,297,FALSE,SOFT,19,FALSE,Haas F1 Team,0 days 01:51:16.866000,52:16.9,1,6,FALSE,0,FALSE,TRUE,100.174,100.174,22.9,36,1010.4,FALSE,27.3,288,0.1
0 days 01:54:37.273000,MAG,20,0 days 00:01:40.233000,31,2,31.887,43.561,24.785,0 days 01:53:28.911000,0 days 01:54:12.472000,0 days 01:54:37.257000,,246,277,294,FALSE,SOFT,20,FALSE,Haas F1 Team,0 days 01:52:57.040000,53:57.1,1,6,FALSE,0,FALSE,TRUE,100.233,100.233,22.9,36,1010.4,FALSE,27.1,0,0.2
0 days 01:56:17.795000,MAG,20,0 days 00:01:40.522000,32,2,31.975,43.722,24.825,0 days 01:55:09.232000,0 days 01:55:52.954000,0 days 01:56:17.779000,231,245,278,296,FALSE,SOFT,21,FALSE,Haas F1 Team,0 days 01:54:37.273000,55:37.3,1,6,FALSE,0,FALSE,TRUE,100.522,100.522,22.8,36,1010.5,FALSE,27.3,57,0.1
0 days 01:57:58.318000,MAG,20,0 days 00:01:40.523000,33,2,32.068,43.601,24.854,0 days 01:56:49.847000,0 days 01:57:33.448000,0 days 01:57:58.302000,233,252,278,297,FALSE,SOFT,22,FALSE,Haas F1 Team,0 days 01:56:17.795000,57:17.8,1,7,FALSE,0,FALSE,TRUE,100.523,100.523,22.8,36,1010.5,FALSE,27.2,15,0.2
0 days 01:59:41.574000,MAG,20,0 days 00:01:43.256000,34,2,31.98,43.754,27.522,0 days 01:58:30.282000,0 days 01:59:14.036000,0 days 01:59:41.558000,229,250,,296,FALSE,SOFT,23,FALSE,Haas F1 Team,0 days 01:57:58.318000,58:58.3,1,6,FALSE,0,FALSE,FALSE,103.256,103.256,22.8,36,1010.5,FALSE,27.1,317,0
0 days 02:01:41.949000,MAG,20,0 days 00:02:00.375000,35,3,53.724,42.583,24.068,0 days 02:00:35.282000,0 days 02:01:17.865000,0 days 02:01:41.933000,236,254,291,221,FALSE,MEDIUM,1,TRUE,Haas F1 Team,0 days 01:59:41.574000,00:41.6,1,10,FALSE,0,FALSE,FALSE,120.375,120.375,22.7,36,1010.5,FALSE,27,50,0
0 days 02:03:19.890000,MAG,20,0 days 00:01:37.941000,36,3,31.265,42.361,24.315,0 days 02:02:13.198000,0 days 02:02:55.559000,0 days 02:03:19.874000,229,250,285,320,TRUE,MEDIUM,2,TRUE,Haas F1 Team,0 days 02:01:41.949000,02:42.0,1,9,FALSE,0,FALSE,TRUE,97.941,97.941,22.8,36,1010.5,FALSE,27,205,0.1
0 days 02:04:56.793000,MAG,20,0 days 00:01:36.903000,37,3,30.85,42.158,23.895,0 days 02:03:50.724000,0 days 02:04:32.882000,0 days 02:04:56.777000,230,251,279,313,TRUE,MEDIUM,3,TRUE,Haas F1 Team,0 days 02:03:19.890000,04:19.9,1,7,FALSE,0,FALSE,TRUE,96.903,96.903,22.8,36,1010.5,FALSE,27.1,317,0.2
